"@timestamp","process.parent.executable","process.parent.command_line","process.executable","process.command_line","process.pid","file.path","Target.process.executable","Target.process.pid","source.ip","destination.ip","dns.question.name","dll.path","registry.path","event.action"
"Jun 1, 2026 @ 14:23:42.663","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Network\eed896e1-12bf-4747-959c-dc73ac49abdb.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:42.663","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Network\eed896e1-12bf-4747-959c-dc73ac49abdb.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:42.678","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","150.171.23.17","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:42.688","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Network\eed896e1-12bf-4747-959c-dc73ac49abdb.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:42.696","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Network\SCT Auditing Pending Reports","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:42.711","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Network\eed896e1-12bf-4747-959c-dc73ac49abdb.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:42.981","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:43.053","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:43.062","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:43.064","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:43.135","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:43.226","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:43.246","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","13.107.246.68","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:43.394","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Code Cache\js\9cd127584ae421ce_0","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:44.437","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:44.529","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertinformation.temp.ini","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:44.536","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.backup.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:44.537","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","C:\Users\DELL\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:45.294","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","8.8.4.4","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.369","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","162.159.61.3","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.370","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","8.8.8.8","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.370","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","162.159.61.3","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.592","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.713","-","-","C:\Program Files\Microsoft OneDrive\OneDrive.exe","-","35,608","-","-","-","173.10.254.170","150.171.22.11","-","-","-","connection_attempted"
"Jun 1, 2026 @ 14:23:45.857","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\BrowserMetrics\BrowserMetrics-6A1D4891-7510.pma","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:45.976","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","162.159.61.3","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:45.976","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","13.107.246.68","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:45.976","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","8.8.8.8","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:45.976","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","162.159.61.3","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:45.977","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,048","-","-","-","173.10.254.170","8.8.4.4","-","-","-","disconnect_received"
"Jun 1, 2026 @ 14:23:46.003","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\80bf1fbd-f06d-4ca1-a96b-88387c4bd187.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.011","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\3e11b110-033a-46af-bc82-822586af7c7a.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.011","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\3e11b110-033a-46af-bc82-822586af7c7a.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.035","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\3e11b110-033a-46af-bc82-822586af7c7a.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.045","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BookmarkMergedSurfaceOrdering","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.074","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\c1f6b323-5444-46be-888b-4c12e19b466b.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.074","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\c1f6b323-5444-46be-888b-4c12e19b466b.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.074","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\2e3bf15b-8905-4b15-8a5a-84222a60c590.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.075","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\2e3bf15b-8905-4b15-8a5a-84222a60c590.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.129","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\c1f6b323-5444-46be-888b-4c12e19b466b.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.138","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\2e3bf15b-8905-4b15-8a5a-84222a60c590.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.148","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\LOG.old","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.155","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\LOG.old","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.170","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\c1f6b323-5444-46be-888b-4c12e19b466b.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.178","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\2e3bf15b-8905-4b15-8a5a-84222a60c590.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.186","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillAiModelCache\LOG","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.202","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\optimization_guide_hint_cache_store\LOG","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.218","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\d020ba32-3557-487e-b711-b9965fd0fa71.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.218","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\d020ba32-3557-487e-b711-b9965fd0fa71.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.232","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\535d4634-af53-40a1-84b3-98e46c2a1941.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.232","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\535d4634-af53-40a1-84b3-98e46c2a1941.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.283","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\535d4634-af53-40a1-84b3-98e46c2a1941.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.283","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\d020ba32-3557-487e-b711-b9965fd0fa71.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.291","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\LOG.old","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.322","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\LOG.old","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.342","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\535d4634-af53-40a1-84b3-98e46c2a1941.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.356","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\d020ba32-3557-487e-b711-b9965fd0fa71.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.378","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\BudgetDatabase\LOG","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.390","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\AutofillStrikeDatabase\LOG","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.395","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\920dd642-de79-44ed-abca-18f5626b82e9.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.395","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\920dd642-de79-44ed-abca-18f5626b82e9.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.423","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\920dd642-de79-44ed-abca-18f5626b82e9.tmp","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.436","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\LOG.old","-","-","-","-","-","-","-",rename
"Jun 1, 2026 @ 14:23:46.456","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\920dd642-de79-44ed-abca-18f5626b82e9.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.470","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\AvailabilityDB\LOG","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.480","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\EventDB\b27dae16-a3ae-483a-b3d2-c938823dfe32.tmp","-","-","-","-","-","-","-",deletion
"Jun 1, 2026 @ 14:23:46.480","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\EventDB\b27dae16-a3ae-483a-b3d2-c938823dfe32.tmp","-","-","-","-","-","-","-",creation
"Jun 1, 2026 @ 14:23:46.534","-","-","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.83\msedgewebview2.exe","-","29,968","C:\Users\DELL\AppData\Local\Microsoft\Office\16.0\Wef\webview2\b1c53643363b744d_LiveId\2\0\EBWebView\Default\Feature Engagement Tracker\EventDB\b27dae16-a3ae-483a-b3d2-c938823dfe32.tmp","-","-","-","-","-","-","-",rename
